name,info,subfolder,year
DP05_0023E,Estimate!!SEX AND AGE!!Total population!!62 years and over,DP05,2020
DP05_0023M,Margin of Error!!SEX AND AGE!!Total population!!62 years and over,DP05,2020
DP05_0024E,Estimate!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0024M,Margin of Error!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0025E,Estimate!!SEX AND AGE!!Total population!!18 years and over,DP05,2020
DP05_0025M,Margin of Error!!SEX AND AGE!!Total population!!18 years and over,DP05,2020
DP05_0026E,Estimate!!SEX AND AGE!!Total population!!18 years and over!!Male,DP05,2020
DP05_0026M,Margin of Error!!SEX AND AGE!!Total population!!18 years and over!!Male,DP05,2020
DP05_0027E,Estimate!!SEX AND AGE!!Total population!!18 years and over!!Female,DP05,2020
DP05_0027M,Margin of Error!!SEX AND AGE!!Total population!!18 years and over!!Female,DP05,2020
DP05_0028E,Estimate!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0028M,Margin of Error!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0029E,Estimate!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0029M,Margin of Error!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0030E,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Male,DP05,2020
DP05_0030M,Margin of Error!!SEX AND AGE!!Total population!!65 years and over!!Male,DP05,2020
DP05_0031E,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Female,DP05,2020
DP05_0031M,Margin of Error!!SEX AND AGE!!Total population!!65 years and over!!Female,DP05,2020
DP05_0032E,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0032M,Margin of Error!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0033E,Estimate!!RACE!!Total population,DP05,2020
DP05_0033M,Margin of Error!!RACE!!Total population,DP05,2020
DP05_0034E,Estimate!!RACE!!Total population!!One race,DP05,2020
DP05_0034M,Margin of Error!!RACE!!Total population!!One race,DP05,2020
DP05_0035E,Estimate!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0035M,Margin of Error!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0036E,Estimate!!RACE!!Total population!!One race,DP05,2020
DP05_0036M,Margin of Error!!RACE!!Total population!!One race,DP05,2020
DP05_0037E,Estimate!!RACE!!Total population!!One race!!White,DP05,2020
DP05_0037M,Margin of Error!!RACE!!Total population!!One race!!White,DP05,2020
DP05_0038E,Estimate!!RACE!!Total population!!One race!!Black or African American,DP05,2020
DP05_0038M,Margin of Error!!RACE!!Total population!!One race!!Black or African American,DP05,2020
DP05_0039E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,DP05,2020
DP05_0039M,Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native,DP05,2020
DP05_0040E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,DP05,2020
DP05_0040M,Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,DP05,2020
DP05_0041E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,DP05,2020
DP05_0041M,Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,DP05,2020
DP05_0042E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,DP05,2020
DP05_0042M,Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,DP05,2020
DP05_0043E,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,DP05,2020
DP05_0043M,Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,DP05,2020
DP05_0044E,Estimate!!RACE!!Total population!!One race!!Asian,DP05,2020
DP05_0044M,Margin of Error!!RACE!!Total population!!One race!!Asian,DP05,2020
DP05_0045E,Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,DP05,2020
DP05_0045M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Asian Indian,DP05,2020
DP05_0046E,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,DP05,2020
DP05_0046M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Chinese,DP05,2020
DP05_0047E,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,DP05,2020
DP05_0047M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Filipino,DP05,2020
DP05_0048E,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,DP05,2020
DP05_0048M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Japanese,DP05,2020
DP05_0049E,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,DP05,2020
DP05_0049M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Korean,DP05,2020
DP05_0050E,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,DP05,2020
DP05_0050M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Vietnamese,DP05,2020
DP05_0051E,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,DP05,2020
DP05_0051M,Margin of Error!!RACE!!Total population!!One race!!Asian!!Other Asian,DP05,2020
DP05_0052E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0052M,Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0053E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,DP05,2020
DP05_0053M,Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,DP05,2020
DP05_0054E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,DP05,2020
DP05_0054M,Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,DP05,2020
DP05_0055E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,DP05,2020
DP05_0055M,Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,DP05,2020
DP05_0056E,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,DP05,2020
DP05_0056M,Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,DP05,2020
DP05_0057E,Estimate!!RACE!!Total population!!One race!!Some other race,DP05,2020
DP05_0057M,Margin of Error!!RACE!!Total population!!One race!!Some other race,DP05,2020
DP05_0058E,Estimate!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0058M,Margin of Error!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0059E,Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,DP05,2020
DP05_0059M,Margin of Error!!RACE!!Total population!!Two or more races!!White and Black or African American,DP05,2020
DP05_0060E,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,DP05,2020
DP05_0060M,Margin of Error!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,DP05,2020
DP05_0061E,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,DP05,2020
DP05_0061M,Margin of Error!!RACE!!Total population!!Two or more races!!White and Asian,DP05,2020
DP05_0062E,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,DP05,2020
DP05_0062M,Margin of Error!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,DP05,2020
DP05_0063E,Estimate!!Race alone or in combination with one or more other races!!Total population,DP05,2020
DP05_0063M,Margin of Error!!Race alone or in combination with one or more other races!!Total population,DP05,2020
DP05_0064E,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,DP05,2020
DP05_0064M,Margin of Error!!Race alone or in combination with one or more other races!!Total population!!White,DP05,2020
DP05_0065E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,DP05,2020
DP05_0065M,Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Black or African American,DP05,2020
DP05_0066E,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,DP05,2020
DP05_0066M,Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,DP05,2020
DP05_0067E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,DP05,2020
DP05_0067M,Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Asian,DP05,2020
DP05_0068E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0068M,Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0069E,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some other race,DP05,2020
DP05_0069M,Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Some other race,DP05,2020
DP05_0070E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,DP05,2020
DP05_0070M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population,DP05,2020
DP05_0071E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),DP05,2020
DP05_0071M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),DP05,2020
DP05_0072E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,DP05,2020
DP05_0072M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,DP05,2020
DP05_0073E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,DP05,2020
DP05_0073M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,DP05,2020
DP05_0074E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,DP05,2020
DP05_0074M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,DP05,2020
DP05_0075E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,DP05,2020
DP05_0075M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,DP05,2020
DP05_0076E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,DP05,2020
DP05_0076M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,DP05,2020
DP05_0077E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,DP05,2020
DP05_0077M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,DP05,2020
DP05_0078E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,DP05,2020
DP05_0078M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,DP05,2020
DP05_0079E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,DP05,2020
DP05_0079M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,DP05,2020
DP05_0080E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,DP05,2020
DP05_0080M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,DP05,2020
DP05_0081E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,DP05,2020
DP05_0081M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,DP05,2020
DP05_0082E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,DP05,2020
DP05_0082M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,DP05,2020
DP05_0083E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,DP05,2020
DP05_0083M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,DP05,2020
DP05_0084E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,DP05,2020
DP05_0084M,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,DP05,2020
DP05_0085E,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",DP05,2020
DP05_0085M,"Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",DP05,2020
DP05_0086E,Estimate!!Total housing units,DP05,2020
DP05_0086M,Margin of Error!!Total housing units,DP05,2020
DP05_0087E,"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",DP05,2020
DP05_0087M,"Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",DP05,2020
DP05_0088E,"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",DP05,2020
DP05_0088M,"Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",DP05,2020
DP05_0089E,"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",DP05,2020
DP05_0089M,"Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",DP05,2020
DP05_0001PE,Percent!!SEX AND AGE!!Total population,DP05,2020
DP05_0001PM,Percent Margin of Error!!SEX AND AGE!!Total population,DP05,2020
DP05_0002PE,Percent!!SEX AND AGE!!Total population!!Male,DP05,2020
DP05_0002PM,Percent Margin of Error!!SEX AND AGE!!Total population!!Male,DP05,2020
DP05_0003PE,Percent!!SEX AND AGE!!Total population!!Female,DP05,2020
DP05_0003PM,Percent Margin of Error!!SEX AND AGE!!Total population!!Female,DP05,2020
DP05_0004PE,Percent!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),DP05,2020
DP05_0004PM,Percent Margin of Error!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),DP05,2020
DP05_0005PE,Percent!!SEX AND AGE!!Total population!!Under 5 years,DP05,2020
DP05_0005PM,Percent Margin of Error!!SEX AND AGE!!Total population!!Under 5 years,DP05,2020
DP05_0006PE,Percent!!SEX AND AGE!!Total population!!5 to 9 years,DP05,2020
DP05_0006PM,Percent Margin of Error!!SEX AND AGE!!Total population!!5 to 9 years,DP05,2020
DP05_0007PE,Percent!!SEX AND AGE!!Total population!!10 to 14 years,DP05,2020
DP05_0007PM,Percent Margin of Error!!SEX AND AGE!!Total population!!10 to 14 years,DP05,2020
DP05_0008PE,Percent!!SEX AND AGE!!Total population!!15 to 19 years,DP05,2020
DP05_0008PM,Percent Margin of Error!!SEX AND AGE!!Total population!!15 to 19 years,DP05,2020
DP05_0009PE,Percent!!SEX AND AGE!!Total population!!20 to 24 years,DP05,2020
DP05_0009PM,Percent Margin of Error!!SEX AND AGE!!Total population!!20 to 24 years,DP05,2020
DP05_0010PE,Percent!!SEX AND AGE!!Total population!!25 to 34 years,DP05,2020
DP05_0010PM,Percent Margin of Error!!SEX AND AGE!!Total population!!25 to 34 years,DP05,2020
DP05_0011PE,Percent!!SEX AND AGE!!Total population!!35 to 44 years,DP05,2020
DP05_0011PM,Percent Margin of Error!!SEX AND AGE!!Total population!!35 to 44 years,DP05,2020
DP05_0012PE,Percent!!SEX AND AGE!!Total population!!45 to 54 years,DP05,2020
DP05_0012PM,Percent Margin of Error!!SEX AND AGE!!Total population!!45 to 54 years,DP05,2020
DP05_0013PE,Percent!!SEX AND AGE!!Total population!!55 to 59 years,DP05,2020
DP05_0013PM,Percent Margin of Error!!SEX AND AGE!!Total population!!55 to 59 years,DP05,2020
DP05_0014PE,Percent!!SEX AND AGE!!Total population!!60 to 64 years,DP05,2020
DP05_0014PM,Percent Margin of Error!!SEX AND AGE!!Total population!!60 to 64 years,DP05,2020
DP05_0015PE,Percent!!SEX AND AGE!!Total population!!65 to 74 years,DP05,2020
DP05_0015PM,Percent Margin of Error!!SEX AND AGE!!Total population!!65 to 74 years,DP05,2020
DP05_0016PE,Percent!!SEX AND AGE!!Total population!!75 to 84 years,DP05,2020
DP05_0016PM,Percent Margin of Error!!SEX AND AGE!!Total population!!75 to 84 years,DP05,2020
DP05_0017PE,Percent!!SEX AND AGE!!Total population!!85 years and over,DP05,2020
DP05_0017PM,Percent Margin of Error!!SEX AND AGE!!Total population!!85 years and over,DP05,2020
DP05_0018PE,Percent!!SEX AND AGE!!Total population!!Median age (years),DP05,2020
DP05_0018PM,Percent Margin of Error!!SEX AND AGE!!Total population!!Median age (years),DP05,2020
DP05_0019PE,Percent!!SEX AND AGE!!Total population!!Under 18 years,DP05,2020
DP05_0019PM,Percent Margin of Error!!SEX AND AGE!!Total population!!Under 18 years,DP05,2020
DP05_0020PE,Percent!!SEX AND AGE!!Total population!!16 years and over,DP05,2020
DP05_0020PM,Percent Margin of Error!!SEX AND AGE!!Total population!!16 years and over,DP05,2020
DP05_0021PE,Percent!!SEX AND AGE!!Total population!!18 years and over,DP05,2020
DP05_0021PM,Percent Margin of Error!!SEX AND AGE!!Total population!!18 years and over,DP05,2020
DP05_0022PE,Percent!!SEX AND AGE!!Total population!!21 years and over,DP05,2020
DP05_0022PM,Percent Margin of Error!!SEX AND AGE!!Total population!!21 years and over,DP05,2020
DP05_0023PE,Percent!!SEX AND AGE!!Total population!!62 years and over,DP05,2020
DP05_0023PM,Percent Margin of Error!!SEX AND AGE!!Total population!!62 years and over,DP05,2020
DP05_0024PE,Percent!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0024PM,Percent Margin of Error!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0025PE,Percent!!SEX AND AGE!!Total population!!18 years and over,DP05,2020
DP05_0025PM,Percent Margin of Error!!SEX AND AGE!!Total population!!18 years and over,DP05,2020
DP05_0026PE,Percent!!SEX AND AGE!!Total population!!18 years and over!!Male,DP05,2020
DP05_0026PM,Percent Margin of Error!!SEX AND AGE!!Total population!!18 years and over!!Male,DP05,2020
DP05_0027PE,Percent!!SEX AND AGE!!Total population!!18 years and over!!Female,DP05,2020
DP05_0027PM,Percent Margin of Error!!SEX AND AGE!!Total population!!18 years and over!!Female,DP05,2020
DP05_0028PE,Percent!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0028PM,Percent Margin of Error!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0029PE,Percent!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0029PM,Percent Margin of Error!!SEX AND AGE!!Total population!!65 years and over,DP05,2020
DP05_0030PE,Percent!!SEX AND AGE!!Total population!!65 years and over!!Male,DP05,2020
DP05_0030PM,Percent Margin of Error!!SEX AND AGE!!Total population!!65 years and over!!Male,DP05,2020
DP05_0031PE,Percent!!SEX AND AGE!!Total population!!65 years and over!!Female,DP05,2020
DP05_0031PM,Percent Margin of Error!!SEX AND AGE!!Total population!!65 years and over!!Female,DP05,2020
DP05_0032PE,Percent!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0032PM,Percent Margin of Error!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),DP05,2020
DP05_0033PE,Percent!!RACE!!Total population,DP05,2020
DP05_0033PM,Percent Margin of Error!!RACE!!Total population,DP05,2020
DP05_0034PE,Percent!!RACE!!Total population!!One race,DP05,2020
DP05_0034PM,Percent Margin of Error!!RACE!!Total population!!One race,DP05,2020
DP05_0035PE,Percent!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0035PM,Percent Margin of Error!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0036PE,Percent!!RACE!!Total population!!One race,DP05,2020
DP05_0036PM,Percent Margin of Error!!RACE!!Total population!!One race,DP05,2020
DP05_0037PE,Percent!!RACE!!Total population!!One race!!White,DP05,2020
DP05_0037PM,Percent Margin of Error!!RACE!!Total population!!One race!!White,DP05,2020
DP05_0038PE,Percent!!RACE!!Total population!!One race!!Black or African American,DP05,2020
DP05_0038PM,Percent Margin of Error!!RACE!!Total population!!One race!!Black or African American,DP05,2020
DP05_0039PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native,DP05,2020
DP05_0039PM,Percent Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native,DP05,2020
DP05_0040PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,DP05,2020
DP05_0040PM,Percent Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,DP05,2020
DP05_0041PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,DP05,2020
DP05_0041PM,Percent Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,DP05,2020
DP05_0042PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,DP05,2020
DP05_0042PM,Percent Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,DP05,2020
DP05_0043PE,Percent!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,DP05,2020
DP05_0043PM,Percent Margin of Error!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,DP05,2020
DP05_0044PE,Percent!!RACE!!Total population!!One race!!Asian,DP05,2020
DP05_0044PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian,DP05,2020
DP05_0045PE,Percent!!RACE!!Total population!!One race!!Asian!!Asian Indian,DP05,2020
DP05_0045PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Asian Indian,DP05,2020
DP05_0046PE,Percent!!RACE!!Total population!!One race!!Asian!!Chinese,DP05,2020
DP05_0046PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Chinese,DP05,2020
DP05_0047PE,Percent!!RACE!!Total population!!One race!!Asian!!Filipino,DP05,2020
DP05_0047PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Filipino,DP05,2020
DP05_0048PE,Percent!!RACE!!Total population!!One race!!Asian!!Japanese,DP05,2020
DP05_0048PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Japanese,DP05,2020
DP05_0049PE,Percent!!RACE!!Total population!!One race!!Asian!!Korean,DP05,2020
DP05_0049PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Korean,DP05,2020
DP05_0050PE,Percent!!RACE!!Total population!!One race!!Asian!!Vietnamese,DP05,2020
DP05_0050PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Vietnamese,DP05,2020
DP05_0051PE,Percent!!RACE!!Total population!!One race!!Asian!!Other Asian,DP05,2020
DP05_0051PM,Percent Margin of Error!!RACE!!Total population!!One race!!Asian!!Other Asian,DP05,2020
DP05_0052PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0052PM,Percent Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0053PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,DP05,2020
DP05_0053PM,Percent Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,DP05,2020
DP05_0054PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,DP05,2020
DP05_0054PM,Percent Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,DP05,2020
DP05_0055PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,DP05,2020
DP05_0055PM,Percent Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,DP05,2020
DP05_0056PE,Percent!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,DP05,2020
DP05_0056PM,Percent Margin of Error!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,DP05,2020
DP05_0057PE,Percent!!RACE!!Total population!!One race!!Some other race,DP05,2020
DP05_0057PM,Percent Margin of Error!!RACE!!Total population!!One race!!Some other race,DP05,2020
DP05_0058PE,Percent!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0058PM,Percent Margin of Error!!RACE!!Total population!!Two or more races,DP05,2020
DP05_0059PE,Percent!!RACE!!Total population!!Two or more races!!White and Black or African American,DP05,2020
DP05_0059PM,Percent Margin of Error!!RACE!!Total population!!Two or more races!!White and Black or African American,DP05,2020
DP05_0060PE,Percent!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,DP05,2020
DP05_0060PM,Percent Margin of Error!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,DP05,2020
DP05_0061PE,Percent!!RACE!!Total population!!Two or more races!!White and Asian,DP05,2020
DP05_0061PM,Percent Margin of Error!!RACE!!Total population!!Two or more races!!White and Asian,DP05,2020
DP05_0062PE,Percent!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,DP05,2020
DP05_0062PM,Percent Margin of Error!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,DP05,2020
DP05_0063PE,Percent!!Race alone or in combination with one or more other races!!Total population,DP05,2020
DP05_0063PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population,DP05,2020
DP05_0064PE,Percent!!Race alone or in combination with one or more other races!!Total population!!White,DP05,2020
DP05_0064PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!White,DP05,2020
DP05_0065PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,DP05,2020
DP05_0065PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Black or African American,DP05,2020
DP05_0066PE,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,DP05,2020
DP05_0066PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,DP05,2020
DP05_0067PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,DP05,2020
DP05_0067PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Asian,DP05,2020
DP05_0068PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0068PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,DP05,2020
DP05_0069PE,Percent!!Race alone or in combination with one or more other races!!Total population!!Some other race,DP05,2020
DP05_0069PM,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!Some other race,DP05,2020
DP05_0070PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population,DP05,2020
